Log(E/eV)	r [M]	Theta	Synchr
9.66667	13.5077	0.733574	0
10.8889	13.5077	0.733574	0
12.1111	13.5077	0.733574	0
13.3333	13.5077	0.733574	0
14.5556	13.5077	0.733574	0
15.7778	13.5077	0.733574	0
17	13.5077	0.733574	0
6	13.7606	0.733574	0
7.22222	13.7606	0.733574	0
8.44444	13.7606	0.733574	0
9.66667	13.7606	0.733574	0
10.8889	13.7606	0.733574	0
12.1111	13.7606	0.733574	0
13.3333	13.7606	0.733574	0
14.5556	13.7606	0.733574	0
15.7778	13.7606	0.733574	0
17	13.7606	0.733574	0
6	14.0136	0.733574	0
7.22222	14.0136	0.733574	0
8.44444	14.0136	0.733574	0
9.66667	14.0136	0.733574	0
10.8889	14.0136	0.733574	0
12.1111	14.0136	0.733574	0
13.3333	14.0136	0.733574	0
14.5556	14.0136	0.733574	0
15.7778	14.0136	0.733574	0
17	14.0136	0.733574	0
6	14.2665	0.733574	0
7.22222	14.2665	0.733574	0
8.44444	14.2665	0.733574	0
9.66667	14.2665	0.733574	0
10.8889	14.2665	0.733574	0
12.1111	14.2665	0.733574	0
13.3333	14.2665	0.733574	0
14.5556	14.2665	0.733574	0
15.7778	14.2665	0.733574	0
17	14.2665	0.733574	0
6	14.5195	0.733574	0
7.22222	14.5195	0.733574	0
8.44444	14.5195	0.733574	0
9.66667	14.5195	0.733574	0
10.8889	14.5195	0.733574	0
12.1111	14.5195	0.733574	0
13.3333	14.5195	0.733574	0
14.5556	14.5195	0.733574	0
15.7778	14.5195	0.733574	0
17	14.5195	0.733574	0
6	14.7724	0.733574	0
7.22222	14.7724	0.733574	0
8.44444	14.7724	0.733574	0
9.66667	14.7724	0.733574	0
10.8889	14.7724	0.733574	0
12.1111	14.7724	0.733574	0
13.3333	14.7724	0.733574	0
14.5556	14.7724	0.733574	0
15.7778	14.7724	0.733574	0
17	14.7724	0.733574	0
6	15.0254	0.733574	0
7.22222	15.0254	0.733574	0
8.44444	15.0254	0.733574	0
9.66667	15.0254	0.733574	0
10.8889	15.0254	0.733574	0
12.1111	15.0254	0.733574	0
13.3333	15.0254	0.733574	0
14.5556	15.0254	0.733574	0
15.7778	15.0254	0.733574	0
17	15.0254	0.733574	0
6	15.2783	0.733574	0
7.22222	15.2783	0.733574	0
8.44444	15.2783	0.733574	0
9.66667	15.2783	0.733574	0
10.8889	15.2783	0.733574	0
12.1111	15.2783	0.733574	0
13.3333	15.2783	0.733574	0
14.5556	15.2783	0.733574	0
15.7778	15.2783	0.733574	0
17	15.2783	0.733574	0
6	15.5313	0.733574	-92.9014
7.22222	15.5313	0.733574	-91.6791
8.44444	15.5313	0.733574	-90.4569
9.66667	15.5313	0.733574	-89.2347
10.8889	15.5313	0.733574	-88.0125
12.1111	15.5313	0.733574	-86.7902
13.3333	15.5313	0.733574	-85.568
14.5556	15.5313	0.733574	-84.3458
15.7778	15.5313	0.733574	-83.1236
17	15.5313	0.733574	-81.9014
6	15.7842	0.733574	-89.1927
7.22222	15.7842	0.733574	-87.9705
8.44444	15.7842	0.733574	-86.7483
9.66667	15.7842	0.733574	-85.526
10.8889	15.7842	0.733574	-84.3038
12.1111	15.7842	0.733574	-83.0816
13.3333	15.7842	0.733574	-81.8594
14.5556	15.7842	0.733574	-80.6371
15.7778	15.7842	0.733574	-79.4149
17	15.7842	0.733574	-78.1927
6	16.0372	0.733574	-87.3356
7.22222	16.0372	0.733574	-86.1134
8.44444	16.0372	0.733574	-84.8912
9.66667	16.0372	0.733574	-83.669
10.8889	16.0372	0.733574	-82.4468
12.1111	16.0372	0.733574	-81.2245
13.3333	16.0372	0.733574	-80.0023
14.5556	16.0372	0.733574	-78.7801
15.7778	16.0372	0.733574	-77.5579
17	16.0372	0.733574	-76.3356
6	16.2902	0.733574	-85.8644
7.22222	16.2902	0.733574	-84.6421
8.44444	16.2902	0.733574	-83.4199
9.66667	16.2902	0.733574	-82.1977
10.8889	16.2902	0.733574	-80.9755
12.1111	16.2902	0.733574	-79.7533
13.3333	16.2902	0.733574	-78.531
14.5556	16.2902	0.733574	-77.3088
15.7778	16.2902	0.733574	-76.0866
17	16.2902	0.733574	-74.8644
6	16.5431	0.733574	-84.5841
7.22222	16.5431	0.733574	-83.3618
8.44444	16.5431	0.733574	-82.1396
9.66667	16.5431	0.733574	-80.9174
10.8889	16.5431	0.733574	-79.6952
12.1111	16.5431	0.733574	-78.4729
13.3333	16.5431	0.733574	-77.2507
14.5556	16.5431	0.733574	-76.0285
15.7778	16.5431	0.733574	-74.8063
17	16.5431	0.733574	-73.5841
6	16.7961	0.733574	-83.4337
7.22222	16.7961	0.733574	-82.2115
8.44444	16.7961	0.733574	-80.9893
9.66667	16.7961	0.733574	-79.7671
10.8889	16.7961	0.733574	-78.5448
12.1111	16.7961	0.733574	-77.3226
13.3333	16.7961	0.733574	-76.1004
14.5556	16.7961	0.733574	-74.8782
15.7778	16.7961	0.733574	-73.6559
17	16.7961	0.733574	-72.4337
6	17.049	0.733574	-82.3872
7.22222	17.049	0.733574	-81.165
8.44444	17.049	0.733574	-79.9427
9.66667	17.049	0.733574	-78.7205
10.8889	17.049	0.733574	-77.4983
12.1111	17.049	0.733574	-76.2761
13.3333	17.049	0.733574	-75.0538
14.5556	17.049	0.733574	-73.8316
15.7778	17.049	0.733574	-72.6094
17	17.049	0.733574	-71.3872
6	17.302	0.733574	-81.4302
7.22222	17.302	0.733574	-80.208
8.44444	17.302	0.733574	-78.9858
9.66667	17.302	0.733574	-77.7636
10.8889	17.302	0.733574	-76.5414
12.1111	17.302	0.733574	-75.3191
13.3333	17.302	0.733574	-74.0969
14.5556	17.302	0.733574	-72.8747
15.7778	17.302	0.733574	-71.6525
17	17.302	0.733574	-70.4302
6	17.5549	0.733574	-80.5536
7.22222	17.5549	0.733574	-79.3314
8.44444	17.5549	0.733574	-78.1092
9.66667	17.5549	0.733574	-76.887
10.8889	17.5549	0.733574	-75.6648
12.1111	17.5549	0.733574	-74.4425
13.3333	17.5549	0.733574	-73.2203
14.5556	17.5549	0.733574	-71.9981
15.7778	17.5549	0.733574	-70.7759
17	17.5549	0.733574	-69.5536
6	17.8079	0.733574	-79.7504
7.22222	17.8079	0.733574	-78.5282
8.44444	17.8079	0.733574	-77.306
9.66667	17.8079	0.733574	-76.0838
10.8889	17.8079	0.733574	-74.8615
12.1111	17.8079	0.733574	-73.6393
13.3333	17.8079	0.733574	-72.4171
14.5556	17.8079	0.733574	-71.1949
15.7778	17.8079	0.733574	-69.9726
17	17.8079	0.733574	-68.7504
6	18.0608	0.733574	-79.0148
7.22222	18.0608	0.733574	-77.7926
8.44444	18.0608	0.733574	-76.5704
9.66667	18.0608	0.733574	-75.3481
10.8889	18.0608	0.733574	-74.1259
12.1111	18.0608	0.733574	-72.9037
13.3333	18.0608	0.733574	-71.6815
14.5556	18.0608	0.733574	-70.4593
15.7778	18.0608	0.733574	-69.237
17	18.0608	0.733574	-68.0148
6	18.3138	0.733574	-78.3419
7.22222	18.3138	0.733574	-77.1196
8.44444	18.3138	0.733574	-75.8974
9.66667	18.3138	0.733574	-74.6752
10.8889	18.3138	0.733574	-73.453
12.1111	18.3138	0.733574	-72.2308
13.3333	18.3138	0.733574	-71.0085
14.5556	18.3138	0.733574	-69.7863
15.7778	18.3138	0.733574	-68.5641
17	18.3138	0.733574	-67.3419
6	18.5667	0.733574	-77.7271
7.22222	18.5667	0.733574	-76.5049
8.44444	18.5667	0.733574	-75.2827
9.66667	18.5667	0.733574	-74.0605
10.8889	18.5667	0.733574	-72.8383
12.1111	18.5667	0.733574	-71.616
13.3333	18.5667	0.733574	-70.3938
14.5556	18.5667	0.733574	-69.1716
15.7778	18.5667	0.733574	-67.9494
17	18.5667	0.733574	-66.7271
6	18.8197	0.733574	-77.1666
7.22222	18.8197	0.733574	-75.9444
8.44444	18.8197	0.733574	-74.7222
9.66667	18.8197	0.733574	-73.4999
10.8889	18.8197	0.733574	-72.2777
12.1111	18.8197	0.733574	-71.0555
13.3333	18.8197	0.733574	-69.8333
14.5556	18.8197	0.733574	-68.6111
15.7778	18.8197	0.733574	-67.3888
17	18.8197	0.733574	-66.1666
6	19.0726	0.733574	-76.6566
7.22222	19.0726	0.733574	-75.4344
8.44444	19.0726	0.733574	-74.2121
9.66667	19.0726	0.733574	-72.9899
10.8889	19.0726	0.733574	-71.7677
12.1111	19.0726	0.733574	-70.5455
13.3333	19.0726	0.733574	-69.3233
14.5556	19.0726	0.733574	-68.101
15.7778	19.0726	0.733574	-66.8788
17	19.0726	0.733574	-65.6566
6	19.3256	0.733574	-76.1937
7.22222	19.3256	0.733574	-74.9715
8.44444	19.3256	0.733574	-73.7492
9.66667	19.3256	0.733574	-72.527
10.8889	19.3256	0.733574	-71.3048
12.1111	19.3256	0.733574	-70.0826
13.3333	19.3256	0.733574	-68.8604
14.5556	19.3256	0.733574	-67.6381
15.7778	19.3256	0.733574	-66.4159
17	19.3256	0.733574	-65.1937
6	19.5785	0.733574	-75.7748
7.22222	19.5785	0.733574	-74.5526
8.44444	19.5785	0.733574	-73.3303
9.66667	19.5785	0.733574	-72.1081
10.8889	19.5785	0.733574	-70.8859
12.1111	19.5785	0.733574	-69.6637
13.3333	19.5785	0.733574	-68.4414
14.5556	19.5785	0.733574	-67.2192
15.7778	19.5785	0.733574	-65.997
17	19.5785	0.733574	-64.7748
6	19.8315	0.733574	-75.397
7.22222	19.8315	0.733574	-74.1748
8.44444	19.8315	0.733574	-72.9525
9.66667	19.8315	0.733574	-71.7303
10.8889	19.8315	0.733574	-70.5081
12.1111	19.8315	0.733574	-69.2859
13.3333	19.8315	0.733574	-68.0636
14.5556	19.8315	0.733574	-66.8414
15.7778	19.8315	0.733574	-65.6192
17	19.8315	0.733574	-64.397
6	20.0844	0.733574	-75.0576
7.22222	20.0844	0.733574	-73.8354
8.44444	20.0844	0.733574	-72.6131
9.66667	20.0844	0.733574	-71.3909
10.8889	20.0844	0.733574	-70.1687
12.1111	20.0844	0.733574	-68.9465
13.3333	20.0844	0.733574	-67.7243
14.5556	20.0844	0.733574	-66.502
15.7778	20.0844	0.733574	-65.2798
17	20.0844	0.733574	-64.0576
6	20.3374	0.733574	-74.7541
7.22222	20.3374	0.733574	-73.5319
8.44444	20.3374	0.733574	-72.3097
9.66667	20.3374	0.733574	-71.0875
10.8889	20.3374	0.733574	-69.8652
12.1111	20.3374	0.733574	-68.643
13.3333	20.3374	0.733574	-67.4208
14.5556	20.3374	0.733574	-66.1986
15.7778	20.3374	0.733574	-64.9764
17	20.3374	0.733574	-63.7541
6	20.5903	0.733574	-74.4843
7.22222	20.5903	0.733574	-73.2621
8.44444	20.5903	0.733574	-72.0398
9.66667	20.5903	0.733574	-70.8176
10.8889	20.5903	0.733574	-69.5954
12.1111	20.5903	0.733574	-68.3732
13.3333	20.5903	0.733574	-67.1509
14.5556	20.5903	0.733574	-65.9287
15.7778	20.5903	0.733574	-64.7065
17	20.5903	0.733574	-63.4843
6	20.8433	0.733574	-74.2459
7.22222	20.8433	0.733574	-73.0237
8.44444	20.8433	0.733574	-71.8014
9.66667	20.8433	0.733574	-70.5792
10.8889	20.8433	0.733574	-69.357
12.1111	20.8433	0.733574	-68.1348
13.3333	20.8433	0.733574	-66.9125
14.5556	20.8433	0.733574	-65.6903
15.7778	20.8433	0.733574	-64.4681
17	20.8433	0.733574	-63.2459
6	21.0962	0.733574	-74.0369
7.22222	21.0962	0.733574	-72.8147
8.44444	21.0962	0.733574	-71.5925
9.66667	21.0962	0.733574	-70.3703
10.8889	21.0962	0.733574	-69.148
12.1111	21.0962	0.733574	-67.9258
13.3333	21.0962	0.733574	-66.7036
14.5556	21.0962	0.733574	-65.4814
15.7778	21.0962	0.733574	-64.2591
17	21.0962	0.733574	-63.0369
6	21.3492	0.733574	-73.8556
7.22222	21.3492	0.733574	-72.6333
8.44444	21.3492	0.733574	-71.4111
9.66667	21.3492	0.733574	-70.1889
10.8889	21.3492	0.733574	-68.9667
12.1111	21.3492	0.733574	-67.7444
13.3333	21.3492	0.733574	-66.5222
14.5556	21.3492	0.733574	-65.3
15.7778	21.3492	0.733574	-64.0778
17	21.3492	0.733574	-62.8556
6	21.6022	0.733574	-73.7
7.22222	21.6022	0.733574	-72.4778
8.44444	21.6022	0.733574	-71.2556
9.66667	21.6022	0.733574	-70.0333
10.8889	21.6022	0.733574	-68.8111
12.1111	21.6022	0.733574	-67.5889
13.3333	21.6022	0.733574	-66.3667
14.5556	21.6022	0.733574	-65.1445
15.7778	21.6022	0.733574	-63.9222
17	21.6022	0.733574	-62.7
6	21.8551	0.733574	-73.5687
7.22222	21.8551	0.733574	-72.3465
8.44444	21.8551	0.733574	-71.1242
9.66667	21.8551	0.733574	-69.902
10.8889	21.8551	0.733574	-68.6798
12.1111	21.8551	0.733574	-67.4576
13.3333	21.8551	0.733574	-66.2354
14.5556	21.8551	0.733574	-65.0131
15.7778	21.8551	0.733574	-63.7909
17	21.8551	0.733574	-62.5687
6	22.1081	0.733574	-73.46
7.22222	22.1081	0.733574	-72.2378
8.44444	22.1081	0.733574	-71.0156
9.66667	22.1081	0.733574	-69.7934
10.8889	22.1081	0.733574	-68.5712
12.1111	22.1081	0.733574	-67.3489
13.3333	22.1081	0.733574	-66.1267
14.5556	22.1081	0.733574	-64.9045
15.7778	22.1081	0.733574	-63.6823
17	22.1081	0.733574	-62.46
6	22.361	0.733574	-73.3727
7.22222	22.361	0.733574	-72.1505
8.44444	22.361	0.733574	-70.9282
9.66667	22.361	0.733574	-69.706
10.8889	22.361	0.733574	-68.4838
12.1111	22.361	0.733574	-67.2616
13.3333	22.361	0.733574	-66.0393
14.5556	22.361	0.733574	-64.8171
15.7778	22.361	0.733574	-63.5949
17	22.361	0.733574	-62.3727
6	22.614	0.733574	-73.3052
7.22222	22.614	0.733574	-72.083
8.44444	22.614	0.733574	-70.8608
9.66667	22.614	0.733574	-69.6386
10.8889	22.614	0.733574	-68.4164
12.1111	22.614	0.733574	-67.1941
13.3333	22.614	0.733574	-65.9719
14.5556	22.614	0.733574	-64.7497
15.7778	22.614	0.733574	-63.5275
17	22.614	0.733574	-62.3052
6	22.8669	0.733574	-73.2565
7.22222	22.8669	0.733574	-72.0343
8.44444	22.8669	0.733574	-70.8121
9.66667	22.8669	0.733574	-69.5899
10.8889	22.8669	0.733574	-68.3676
12.1111	22.8669	0.733574	-67.1454
13.3333	22.8669	0.733574	-65.9232
14.5556	22.8669	0.733574	-64.701
15.7778	22.8669	0.733574	-63.4787
17	22.8669	0.733574	-62.2565
6	23.1199	0.733574	-73.2253
7.22222	23.1199	0.733574	-72.0031
8.44444	23.1199	0.733574	-70.7809
9.66667	23.1199	0.733574	-69.5587
10.8889	23.1199	0.733574	-68.3364
12.1111	23.1199	0.733574	-67.1142
13.3333	23.1199	0.733574	-65.892
14.5556	23.1199	0.733574	-64.6698
15.7778	23.1199	0.733574	-63.4476
17	23.1199	0.733574	-62.2253
6	23.3728	0.733574	-73.2106
7.22222	23.3728	0.733574	-71.9884
8.44444	23.3728	0.733574	-70.7662
9.66667	23.3728	0.733574	-69.5439
10.8889	23.3728	0.733574	-68.3217
12.1111	23.3728	0.733574	-67.0995
13.3333	23.3728	0.733574	-65.8773
14.5556	23.3728	0.733574	-64.655
15.7778	23.3728	0.733574	-63.4328
17	23.3728	0.733574	-62.2106
6	23.6258	0.733574	-73.2113
7.22222	23.6258	0.733574	-71.9891
8.44444	23.6258	0.733574	-70.7669
9.66667	23.6258	0.733574	-69.5446
10.8889	23.6258	0.733574	-68.3224
12.1111	23.6258	0.733574	-67.1002
13.3333	23.6258	0.733574	-65.878
14.5556	23.6258	0.733574	-64.6557
15.7778	23.6258	0.733574	-63.4335
17	23.6258	0.733574	-62.2113
6	23.8787	0.733574	-73.2265
7.22222	23.8787	0.733574	-72.0043
8.44444	23.8787	0.733574	-70.782
9.66667	23.8787	0.733574	-69.5598
10.8889	23.8787	0.733574	-68.3376
12.1111	23.8787	0.733574	-67.1154
13.3333	23.8787	0.733574	-65.8931
14.5556	23.8787	0.733574	-64.6709
15.7778	23.8787	0.733574	-63.4487
17	23.8787	0.733574	-62.2265
6	24.1317	0.733574	-73.2552
7.22222	24.1317	0.733574	-72.033
8.44444	24.1317	0.733574	-70.8108
9.66667	24.1317	0.733574	-69.5886
10.8889	24.1317	0.733574	-68.3663
12.1111	24.1317	0.733574	-67.1441
13.3333	24.1317	0.733574	-65.9219
14.5556	24.1317	0.733574	-64.6997
15.7778	24.1317	0.733574	-63.4775
17	24.1317	0.733574	-62.2552
6	24.3846	0.733574	-73.2967
7.22222	24.3846	0.733574	-72.0745
8.44444	24.3846	0.733574	-70.8523
9.66667	24.3846	0.733574	-69.6301
10.8889	24.3846	0.733574	-68.4078
12.1111	24.3846	0.733574	-67.1856
13.3333	24.3846	0.733574	-65.9634
14.5556	24.3846	0.733574	-64.7412
15.7778	24.3846	0.733574	-63.519
17	24.3846	0.733574	-62.2967
6	24.6376	0.733574	-73.3502
7.22222	24.6376	0.733574	-72.128
8.44444	24.6376	0.733574	-70.9057
9.66667	24.6376	0.733574	-69.6835
10.8889	24.6376	0.733574	-68.4613
12.1111	24.6376	0.733574	-67.2391
13.3333	24.6376	0.733574	-66.0168
14.5556	24.6376	0.733574	-64.7946
15.7778	24.6376	0.733574	-63.5724
17	24.6376	0.733574	-62.3502
6	24.8905	0.733574	-73.4148
7.22222	24.8905	0.733574	-72.1926
8.44444	24.8905	0.733574	-70.9704
9.66667	24.8905	0.733574	-69.7482
10.8889	24.8905	0.733574	-68.5259
12.1111	24.8905	0.733574	-67.3037
13.3333	24.8905	0.733574	-66.0815
14.5556	24.8905	0.733574	-64.8593
15.7778	24.8905	0.733574	-63.6371
17	24.8905	0.733574	-62.4148
6	25.1435	0.733574	-73.49
7.22222	25.1435	0.733574	-72.2678
8.44444	25.1435	0.733574	-71.0455
9.66667	25.1435	0.733574	-69.8233
10.8889	25.1435	0.733574	-68.6011
12.1111	25.1435	0.733574	-67.3789
13.3333	25.1435	0.733574	-66.1567
14.5556	25.1435	0.733574	-64.9344
15.7778	25.1435	0.733574	-63.7122
17	25.1435	0.733574	-62.49
6	25.3964	0.733574	-73.575
7.22222	25.3964	0.733574	-72.3528
8.44444	25.3964	0.733574	-71.1306
9.66667	25.3964	0.733574	-69.9083
10.8889	25.3964	0.733574	-68.6861
12.1111	25.3964	0.733574	-67.4639
13.3333	25.3964	0.733574	-66.2417
14.5556	25.3964	0.733574	-65.0195
15.7778	25.3964	0.733574	-63.7972
17	25.3964	0.733574	-62.575
6	25.6494	0.733574	-73.6693
7.22222	25.6494	0.733574	-72.447
8.44444	25.6494	0.733574	-71.2248
9.66667	25.6494	0.733574	-70.0026
10.8889	25.6494	0.733574	-68.7804
12.1111	25.6494	0.733574	-67.5582
13.3333	25.6494	0.733574	-66.3359
14.5556	25.6494	0.733574	-65.1137
15.7778	25.6494	0.733574	-63.8915
17	25.6494	0.733574	-62.6693
6	25.9023	0.733574	-73.7722
7.22222	25.9023	0.733574	-72.55
8.44444	25.9023	0.733574	-71.3277
9.66667	25.9023	0.733574	-70.1055
10.8889	25.9023	0.733574	-68.8833
12.1111	25.9023	0.733574	-67.6611
13.3333	25.9023	0.733574	-66.4389
14.5556	25.9023	0.733574	-65.2166
15.7778	25.9023	0.733574	-63.9944
17	25.9023	0.733574	-62.7722
6	26.1553	0.733574	-73.8832
7.22222	26.1553	0.733574	-72.661
8.44444	26.1553	0.733574	-71.4388
9.66667	26.1553	0.733574	-70.2166
10.8889	26.1553	0.733574	-68.9943
12.1111	26.1553	0.733574	-67.7721
13.3333	26.1553	0.733574	-66.5499
14.5556	26.1553	0.733574	-65.3277
15.7778	26.1553	0.733574	-64.1054
17	26.1553	0.733574	-62.8832
6	26.4083	0.733574	-74.0019
7.22222	26.4083	0.733574	-72.7796
8.44444	26.4083	0.733574	-71.5574
9.66667	26.4083	0.733574	-70.3352
10.8889	26.4083	0.733574	-69.113
12.1111	26.4083	0.733574	-67.8907
13.3333	26.4083	0.733574	-66.6685
14.5556	26.4083	0.733574	-65.4463
15.7778	26.4083	0.733574	-64.2241
17	26.4083	0.733574	-63.0019
6	26.6612	0.733574	-74.1276
7.22222	26.6612	0.733574	-72.9054
8.44444	26.6612	0.733574	-71.6832
9.66667	26.6612	0.733574	-70.4609
10.8889	26.6612	0.733574	-69.2387
12.1111	26.6612	0.733574	-68.0165
13.3333	26.6612	0.733574	-66.7943
14.5556	26.6612	0.733574	-65.572
15.7778	26.6612	0.733574	-64.3498
17	26.6612	0.733574	-63.1276
6	26.9142	0.733574	-74.26
7.22222	26.9142	0.733574	-73.0378
8.44444	26.9142	0.733574	-71.8156
9.66667	26.9142	0.733574	-70.5934
10.8889	26.9142	0.733574	-69.3711
12.1111	26.9142	0.733574	-68.1489
13.3333	26.9142	0.733574	-66.9267
14.5556	26.9142	0.733574	-65.7045
15.7778	26.9142	0.733574	-64.4822
17	26.9142	0.733574	-63.26
6	27.1671	0.733574	-74.3987
7.22222	27.1671	0.733574	-73.1764
8.44444	27.1671	0.733574	-71.9542
9.66667	27.1671	0.733574	-70.732
10.8889	27.1671	0.733574	-69.5098
12.1111	27.1671	0.733574	-68.2876
13.3333	27.1671	0.733574	-67.0653
14.5556	27.1671	0.733574	-65.8431
15.7778	27.1671	0.733574	-64.6209
17	27.1671	0.733574	-63.3987
6	27.4201	0.733574	-74.5431
7.22222	27.4201	0.733574	-73.3209
8.44444	27.4201	0.733574	-72.0987
9.66667	27.4201	0.733574	-70.8765
10.8889	27.4201	0.733574	-69.6543
12.1111	27.4201	0.733574	-68.432
13.3333	27.4201	0.733574	-67.2098
14.5556	27.4201	0.733574	-65.9876
15.7778	27.4201	0.733574	-64.7654
17	27.4201	0.733574	-63.5431
6	27.673	0.733574	-74.6931
7.22222	27.673	0.733574	-73.4708
8.44444	27.673	0.733574	-72.2486
9.66667	27.673	0.733574	-71.0264
10.8889	27.673	0.733574	-69.8042
12.1111	27.673	0.733574	-68.582
13.3333	27.673	0.733574	-67.3597
14.5556	27.673	0.733574	-66.1375
15.7778	27.673	0.733574	-64.9153
17	27.673	0.733574	-63.6931
6	27.926	0.733574	-74.8481
7.22222	27.926	0.733574	-73.6259
8.44444	27.926	0.733574	-72.4036
9.66667	27.926	0.733574	-71.1814
10.8889	27.926	0.733574	-69.9592
12.1111	27.926	0.733574	-68.737
13.3333	27.926	0.733574	-67.5147
14.5556	27.926	0.733574	-66.2925
15.7778	27.926	0.733574	-65.0703
17	27.926	0.733574	-63.8481
6	28.1789	0.733574	-75.0078
7.22222	28.1789	0.733574	-73.7856
8.44444	28.1789	0.733574	-72.5634
9.66667	28.1789	0.733574	-71.3412
10.8889	28.1789	0.733574	-70.1189
12.1111	28.1789	0.733574	-68.8967
13.3333	28.1789	0.733574	-67.6745
14.5556	28.1789	0.733574	-66.4523
15.7778	28.1789	0.733574	-65.2301
17	28.1789	0.733574	-64.0078
6	28.4319	0.733574	-75.172
7.22222	28.4319	0.733574	-73.9498
8.44444	28.4319	0.733574	-72.7276
9.66667	28.4319	0.733574	-71.5054
10.8889	28.4319	0.733574	-70.2831
12.1111	28.4319	0.733574	-69.0609
13.3333	28.4319	0.733574	-67.8387
14.5556	28.4319	0.733574	-66.6165
15.7778	28.4319	0.733574	-65.3942
17	28.4319	0.733574	-64.172
6	28.6848	0.733574	-75.3403
7.22222	28.6848	0.733574	-74.1181
8.44444	28.6848	0.733574	-72.8959
9.66667	28.6848	0.733574	-71.6737
10.8889	28.6848	0.733574	-70.4514
12.1111	28.6848	0.733574	-69.2292
13.3333	28.6848	0.733574	-68.007
14.5556	28.6848	0.733574	-66.7848
15.7778	28.6848	0.733574	-65.5626
17	28.6848	0.733574	-64.3403
6	28.9378	0.733574	-75.5125
7.22222	28.9378	0.733574	-74.2903
8.44444	28.9378	0.733574	-73.068
9.66667	28.9378	0.733574	-71.8458
10.8889	28.9378	0.733574	-70.6236
12.1111	28.9378	0.733574	-69.4014
13.3333	28.9378	0.733574	-68.1792
14.5556	28.9378	0.733574	-66.9569
15.7778	28.9378	0.733574	-65.7347
17	28.9378	0.733574	-64.5125
6	29.1907	0.733574	-75.6882
7.22222	29.1907	0.733574	-74.466
8.44444	29.1907	0.733574	-73.2438
9.66667	29.1907	0.733574	-72.0215
10.8889	29.1907	0.733574	-70.7993
12.1111	29.1907	0.733574	-69.5771
13.3333	29.1907	0.733574	-68.3549
14.5556	29.1907	0.733574	-67.1327
15.7778	29.1907	0.733574	-65.9104
17	29.1907	0.733574	-64.6882
6	4.14844	0.749182	0
7.22222	4.14844	0.749182	0
8.44444	4.14844	0.749182	0
9.66667	4.14844	0.749182	0
10.8889	4.14844	0.749182	0
12.1111	4.14844	0.749182	0
13.3333	4.14844	0.749182	0
14.5556	4.14844	0.749182	0
15.7778	4.14844	0.749182	0
17	4.14844	0.749182	0
6	4.40139	0.749182	0
7.22222	4.40139	0.749182	0
8.44444	4.40139	0.749182	0
9.66667	4.40139	0.749182	0
10.8889	4.40139	0.749182	0
12.1111	4.40139	0.749182	0
13.3333	4.40139	0.749182	0
14.5556	4.40139	0.749182	0
15.7778	4.40139	0.749182	0
17	4.40139	0.749182	0
6	4.65434	0.749182	0
7.22222	4.65434	0.749182	0
8.44444	4.65434	0.749182	0
9.66667	4.65434	0.749182	0
10.8889	4.65434	0.749182	0
12.1111	4.65434	0.749182	0
13.3333	4.65434	0.749182	0
14.5556	4.65434	0.749182	0
15.7778	4.65434	0.749182	0
17	4.65434	0.749182	0
6	4.90729	0.749182	0
7.22222	4.90729	0.749182	0
8.44444	4.90729	0.749182	0
9.66667	4.90729	0.749182	0
10.8889	4.90729	0.749182	0
12.1111	4.90729	0.749182	0
13.3333	4.90729	0.749182	0
14.5556	4.90729	0.749182	0
15.7778	4.90729	0.749182	0
17	4.90729	0.749182	0
6	5.16025	0.749182	0
7.22222	5.16025	0.749182	0
8.44444	5.16025	0.749182	0
9.66667	5.16025	0.749182	0
10.8889	5.16025	0.749182	0
12.1111	5.16025	0.749182	0
13.3333	5.16025	0.749182	0
14.5556	5.16025	0.749182	0
15.7778	5.16025	0.749182	0
17	5.16025	0.749182	0
6	5.4132	0.749182	0
7.22222	5.4132	0.749182	0
8.44444	5.4132	0.749182	0
9.66667	5.4132	0.749182	0
10.8889	5.4132	0.749182	0
12.1111	5.4132	0.749182	0
13.3333	5.4132	0.749182	0
14.5556	5.4132	0.749182	0
15.7778	5.4132	0.749182	0
17	5.4132	0.749182	0
6	5.66615	0.749182	0
7.22222	5.66615	0.749182	0
8.44444	5.66615	0.749182	0
9.66667	5.66615	0.749182	0
10.8889	5.66615	0.749182	0
12.1111	5.66615	0.749182	0
13.3333	5.66615	0.749182	0
14.5556	5.66615	0.749182	0
15.7778	5.66615	0.749182	0
17	5.66615	0.749182	0
6	5.9191	0.749182	0
7.22222	5.9191	0.749182	0
8.44444	5.9191	0.749182	0
9.66667	5.9191	0.749182	0
10.8889	5.9191	0.749182	0
12.1111	5.9191	0.749182	0
13.3333	5.9191	0.749182	0
14.5556	5.9191	0.749182	0
15.7778	5.9191	0.749182	0
17	5.9191	0.749182	0
6	6.17206	0.749182	0
7.22222	6.17206	0.749182	0
8.44444	6.17206	0.749182	0
9.66667	6.17206	0.749182	0
10.8889	6.17206	0.749182	0
12.1111	6.17206	0.749182	0
13.3333	6.17206	0.749182	0
14.5556	6.17206	0.749182	0
15.7778	6.17206	0.749182	0
17	6.17206	0.749182	0
6	6.42501	0.749182	0
7.22222	6.42501	0.749182	0
8.44444	6.42501	0.749182	0
9.66667	6.42501	0.749182	0
10.8889	6.42501	0.749182	0
12.1111	6.42501	0.749182	0
13.3333	6.42501	0.749182	0
14.5556	6.42501	0.749182	0
